Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,Departure Delay in Minutes,Arrival Delay in Minutes,Seat Comfort,Departure/Arrival Time Convenient,Food and Drink,Gate Location,Inflight Wifi Service,Inflight Entertainment,Online Support,Ease of Online Booking,On-board Service,Leg Room Service,Baggage Handling,Check-in Service,Cleanliness,Online Boarding,Satisfaction
Female,Loyal,37,Business,Eco,1154,0.0,0.0,5,2,2,2,5,5,5,5,5,4,4,4,2,5,Satisfied
Male,Loyal,39,Personal,Business,928,0.0,0.0,1,3,1,4,5,5,2,2,2,1,2,5,2,3,Dissatisfied
Female,Loyal,47,Business,Business,1784,0.0,0.0,5,3,5,5,3,5,4,4,4,4,4,4,4,4,Satisfied
Male,Loyal,18,Personal,Eco,1248,0.0,2.0,4,3,4,2,2,4,2,2,1,4,2,1,2,2,Dissatisfied
Female,Disloyal,34,Business,Business,2146,10.0,6.0,4,4,4,5,4,4,4,4,4,2,4,5,5,4,Dissatisfied
Female,Loyal,38,Business,Business,3682,0.0,0.0,1,5,5,5,1,3,4,3,3,3,1,1,3,3,Dissatisfied
Female,Loyal,40,Business,Business,2294,6.0,0.0,1,1,1,1,3,4,4,4,4,4,4,3,4,3,Satisfied
Female,Loyal,59,Business,Business,827,0.0,0.0,1,1,2,1,5,5,4,4,4,4,4,3,4,4,Satisfied
Male,Loyal,57,Business,Business,2593,41.0,99.0,2,5,5,5,4,3,2,2,2,2,2,2,2,2,Dissatisfied
Male,Loyal,40,Personal,Eco,1795,0.0,0.0,5,4,5,3,3,5,3,3,5,1,3,3,2,3,Satisfied
Male,Loyal,35,Personal,Eco,2318,58.0,41.0,2,5,2,1,4,2,4,4,2,1,1,5,3,4,Dissatisfied
Male,Loyal,25,Business,Business,3168,12.0,0.0,5,5,5,5,5,5,5,5,5,5,4,3,4,5,Satisfied
Male,Loyal,30,Personal,Eco,2000,2.0,0.0,3,5,3,4,2,3,5,2,3,2,5,4,5,2,Dissatisfied
Male,Loyal,60,Business,Business,3433,66.0,98.0,5,5,2,5,3,5,5,4,4,4,4,5,4,4,Satisfied
Male,Loyal,11,Personal,Eco,1765,0.0,13.0,1,4,1,1,5,1,5,5,4,5,5,3,4,5,Dissatisfied
Female,Loyal,41,Personal,Eco,1576,0.0,0.0,5,4,5,1,2,5,2,2,5,2,4,5,5,2,Satisfied
Female,Loyal,42,Personal,Eco,445,105.0,96.0,5,5,5,5,5,5,5,5,1,2,3,5,5,5,Satisfied
Female,Loyal,24,Business,Eco Plus,2053,0.0,3.0,5,3,2,2,5,5,3,5,1,2,4,2,1,5,Satisfied
Male,Loyal,60,Personal,Eco,1853,0.0,7.0,2,5,2,5,2,2,2,2,2,1,1,2,4,2,Dissatisfied
Male,Loyal,58,Personal,Eco Plus,1955,0.0,0.0,3,4,3,4,4,3,4,4,1,4,4,2,3,4,Dissatisfied
Female,Loyal,39,Business,Business,3798,0.0,0.0,1,1,2,1,2,4,5,5,5,5,5,4,5,5,Satisfied
Male,Loyal,40,Business,Business,878,1.0,0.0,1,1,1,1,1,4,3,1,1,1,1,3,1,3,Dissatisfied
Male,Loyal,10,Personal,Eco,2782,9.0,7.0,2,2,2,4,4,2,4,4,4,2,3,4,3,4,Dissatisfied
Male,Loyal,59,Business,Eco,1638,0.0,0.0,5,5,5,5,5,5,5,5,4,4,4,2,3,5,Satisfied
Female,Loyal,36,Business,Eco,1596,0.0,18.0,2,2,2,2,2,2,2,2,2,1,4,4,3,2,Dissatisfied
Male,Disloyal,48,Business,Eco,2652,51.0,37.0,2,2,2,4,2,2,2,2,4,5,3,4,1,2,Dissatisfied
Male,Disloyal,27,Business,Eco,2192,0.0,0.0,2,2,2,4,5,2,5,5,1,4,1,5,2,5,Dissatisfied
Female,Loyal,40,Business,Eco Plus,1542,48.0,31.0,3,1,1,1,3,3,3,3,4,3,3,4,3,3,Dissatisfied
Female,Loyal,44,Business,Business,1721,13.0,0.0,5,5,5,5,1,5,2,4,4,4,4,1,4,2,Satisfied
Female,Loyal,53,Business,Business,2133,48.0,49.0,2,4,2,2,5,5,4,5,5,5,5,4,5,5,Satisfied
Male,Loyal,40,Business,Business,3474,0.0,0.0,4,4,4,4,5,3,4,5,5,5,4,5,5,4,Satisfied
Female,Loyal,43,Business,Eco Plus,77,0.0,0.0,4,4,1,4,3,5,2,3,3,4,3,5,3,2,Satisfied
Male,Loyal,48,Business,Business,2632,0.0,0.0,2,2,2,2,4,3,3,2,2,3,2,2,2,2,Dissatisfied
Female,Loyal,29,Business,Business,4072,0.0,0.0,2,2,2,2,4,4,4,4,5,2,5,4,5,4,Satisfied
Female,Loyal,57,Business,Eco,1139,0.0,0.0,4,2,2,2,4,2,3,4,4,4,4,5,4,5,Satisfied
Female,Disloyal,22,Personal,Eco,1300,0.0,0.0,2,5,5,2,2,5,1,2,4,5,2,4,2,2,Dissatisfied
Male,Loyal,59,Business,Business,912,0.0,36.0,5,5,5,5,4,5,5,4,4,4,4,4,4,5,Satisfied
Male,Loyal,36,Personal,Eco,2054,0.0,4.0,2,4,2,3,3,2,3,3,5,3,5,5,5,3,Dissatisfied
Male,Loyal,53,Personal,Eco,2660,22.0,3.0,1,2,2,3,4,2,4,4,4,5,4,4,3,4,Dissatisfied
Male,Loyal,35,Business,Business,3763,3.0,0.0,3,1,1,1,3,4,4,3,3,3,3,3,3,3,Dissatisfied
Female,Loyal,8,Business,Business,2033,2.0,2.0,2,2,2,2,5,5,5,5,3,4,5,5,5,5,Satisfied
Female,Loyal,59,Business,Business,1057,0.0,0.0,4,4,4,4,3,4,5,4,4,4,4,5,4,5,Satisfied
Female,Loyal,53,Business,Eco,1657,0.0,0.0,3,3,4,3,1,3,4,3,3,3,3,4,3,4,Dissatisfied
Female,Loyal,29,Business,Business,2173,0.0,0.0,1,3,3,3,1,1,1,1,4,3,2,4,3,1,Dissatisfied
Male,Loyal,52,Business,Business,3525,63.0,51.0,2,2,2,2,3,4,5,4,4,4,4,4,4,4,Satisfied
Female,Loyal,40,Personal,Eco,2126,13.0,15.0,4,2,4,4,5,4,5,5,1,1,4,2,4,5,Satisfied
Male,Loyal,52,Business,Eco,1300,0.0,0.0,4,1,4,1,4,4,4,4,1,5,1,4,3,4,Satisfied
Male,Loyal,14,Personal,Eco,2058,24.0,8.0,3,3,3,1,4,3,1,4,3,1,5,4,3,4,Dissatisfied
Female,Loyal,21,Personal,Eco,3448,0.0,0.0,4,2,5,3,3,5,3,3,1,2,3,3,3,3,Dissatisfied
Male,Loyal,26,Business,Eco Plus,2362,9.0,1.0,2,1,2,1,2,2,3,2,4,2,4,2,4,2,Dissatisfied
Female,Loyal,41,Business,Business,953,59.0,54.0,4,4,4,4,2,5,4,4,4,4,4,4,4,3,Satisfied
Female,Loyal,37,Personal,Eco,2449,0.0,0.0,5,4,4,4,4,5,2,5,5,5,5,3,5,4,Satisfied
Male,Loyal,44,Business,Business,1570,9.0,2.0,3,3,3,3,5,5,5,2,2,2,2,5,2,4,Satisfied
Male,Loyal,42,Personal,Eco Plus,3467,14.0,9.0,1,4,1,3,5,1,5,5,3,5,4,5,4,5,Dissatisfied
Male,Loyal,54,Business,Eco,1633,32.0,47.0,1,1,1,1,1,1,1,1,4,4,3,4,2,1,Dissatisfied
Female,Loyal,20,Personal,Eco,1845,0.0,0.0,2,2,2,2,5,4,4,2,2,2,2,3,2,4,Satisfied
Female,Loyal,21,Business,Business,3112,29.0,27.0,2,2,2,2,2,2,2,2,2,3,1,4,1,2,Dissatisfied
Female,Loyal,23,Business,Business,3144,0.0,0.0,2,3,3,3,2,3,2,2,1,3,4,1,4,2,Dissatisfied
Female,Loyal,39,Business,Business,3154,0.0,0.0,2,2,2,2,3,5,5,2,2,2,2,5,2,3,Satisfied
Female,Loyal,35,Business,Eco,1286,0.0,0.0,2,2,2,2,2,2,2,2,3,2,4,3,3,2,Dissatisfied
Female,Loyal,38,Business,Eco,1425,0.0,1.0,3,4,4,4,3,3,3,3,3,2,2,3,1,3,Satisfied
Male,Loyal,40,Business,Business,201,8.0,9.0,1,1,1,1,5,4,5,5,5,5,4,4,5,4,Satisfied
Female,Disloyal,36,Business,Business,2085,0.0,0.0,2,2,2,1,3,2,3,3,5,3,4,3,5,3,Dissatisfied
Male,Loyal,38,Business,Business,946,0.0,0.0,5,5,5,5,4,2,4,5,5,5,5,4,5,5,Satisfied
Female,Disloyal,10,Business,Eco,1893,0.0,7.0,2,1,1,3,1,1,1,1,1,1,4,4,4,1,Dissatisfied
Female,Loyal,58,Business,Business,1773,0.0,0.0,3,3,3,3,5,4,5,4,4,4,4,4,4,5,Satisfied
Female,Loyal,51,Business,Business,3604,49.0,54.0,5,5,5,5,4,4,5,4,4,5,4,4,4,5,Satisfied
Female,Disloyal,52,Business,Business,2498,0.0,0.0,2,2,2,2,3,2,3,3,3,5,5,3,5,3,Dissatisfied
Female,Loyal,53,Personal,Eco,272,0.0,11.0,5,1,3,1,2,4,1,5,5,5,5,5,5,4,Satisfied
Female,Loyal,53,Business,Business,255,0.0,0.0,5,5,5,5,2,4,5,4,4,4,4,4,4,3,Satisfied
Female,Loyal,40,Business,Business,2269,25.0,25.0,5,5,2,5,3,4,4,5,5,5,5,5,5,5,Satisfied
Male,Loyal,33,Business,Business,4164,18.0,38.0,3,3,3,3,5,5,5,5,3,3,4,5,4,5,Satisfied
Male,Loyal,25,Personal,Eco Plus,3088,0.0,0.0,2,4,2,4,4,2,4,4,5,4,3,5,5,4,Dissatisfied
Male,Loyal,33,Personal,Eco,3665,1.0,0.0,4,4,4,4,3,4,3,3,1,4,5,5,4,3,Satisfied
Female,Loyal,55,Personal,Eco,208,0.0,0.0,2,2,2,2,5,4,5,5,5,5,5,4,5,3,Satisfied
Male,Loyal,30,Business,Business,3234,0.0,0.0,5,5,5,5,4,4,4,4,2,3,4,3,4,4,Satisfied
Male,Loyal,58,Personal,Business,202,0.0,0.0,2,4,2,3,2,4,5,2,2,2,2,3,2,4,Dissatisfied
Female,Loyal,17,Business,Business,1726,63.0,68.0,3,2,2,2,3,3,3,3,3,1,4,2,4,3,Dissatisfied
Female,Loyal,48,Business,Eco,714,0.0,0.0,4,3,3,3,2,5,4,4,4,4,4,5,4,4,Satisfied
Male,Loyal,7,Personal,Business,1604,4.0,0.0,3,4,3,2,1,3,1,1,4,2,5,4,5,1,Dissatisfied
Male,Loyal,24,Business,Business,1921,10.0,0.0,3,5,5,5,3,3,3,3,3,3,3,2,3,3,Dissatisfied
Female,Loyal,53,Personal,Eco,547,26.0,26.0,2,2,2,2,4,4,4,4,4,4,4,3,4,4,Satisfied
Female,Disloyal,58,Business,Business,1259,50.0,71.0,3,3,3,4,5,3,5,5,4,5,5,5,5,5,Dissatisfied
Female,Disloyal,33,Business,Business,1359,0.0,0.0,2,2,2,2,2,2,2,2,3,3,5,3,5,2,Dissatisfied
Female,Loyal,58,Personal,Eco,656,0.0,2.0,4,3,4,3,4,3,3,2,2,4,2,1,2,3,Dissatisfied
Male,Loyal,36,Business,Business,2526,0.0,0.0,4,1,2,1,3,3,3,4,4,4,4,4,4,2,Dissatisfied
Female,Loyal,29,Personal,Eco,2225,32.0,57.0,5,4,5,5,2,5,4,2,2,5,2,3,2,5,Satisfied
Female,Loyal,35,Business,Eco Plus,1628,0.0,0.0,4,2,4,4,4,4,4,4,2,4,1,2,5,4,Satisfied
Male,Loyal,33,Business,Business,2775,14.0,13.0,4,4,4,4,3,3,3,3,3,5,2,3,2,3,Satisfied
Male,Loyal,55,Business,Business,2171,0.0,0.0,3,4,2,4,3,4,4,3,3,3,3,4,3,2,Dissatisfied
Female,Disloyal,30,Business,Eco,2719,0.0,0.0,2,2,2,4,5,2,5,5,3,1,4,4,4,5,Dissatisfied
Female,Loyal,42,Business,Business,3192,0.0,0.0,1,1,1,1,4,4,4,4,4,3,4,3,4,4,Satisfied
Female,Loyal,28,Personal,Business,1955,14.0,6.0,5,5,5,5,2,5,4,5,5,4,5,3,5,4,Satisfied
Female,Loyal,42,Business,Business,2110,0.0,0.0,4,4,4,4,3,5,4,4,4,4,5,3,4,3,Satisfied
Female,Loyal,34,Business,Business,1227,1.0,20.0,4,4,4,4,2,3,3,4,4,4,4,2,4,3,Satisfied
Male,Loyal,50,Business,Eco,2316,0.0,2.0,4,4,4,4,4,4,4,4,2,1,5,4,3,4,Satisfied
Female,Loyal,42,Business,Business,797,12.0,15.0,4,4,4,4,3,2,2,4,4,4,4,4,4,2,Dissatisfied
Male,Loyal,53,Business,Business,219,0.0,0.0,5,5,5,5,4,4,4,5,5,5,4,5,5,4,Satisfied
Female,Loyal,44,Business,Business,1672,16.0,3.0,2,2,2,2,1,4,1,5,5,5,5,5,5,3,Satisfied
Female,Loyal,40,Personal,Eco,1320,0.0,0.0,3,3,3,3,4,1,2,2,2,2,2,2,2,3,Satisfied
Male,Disloyal,38,Business,Business,1249,3.0,12.0,5,5,5,1,5,5,1,5,5,2,4,3,4,5,Satisfied
Male,Loyal,41,Business,Business,2178,60.0,70.0,3,3,3,3,5,3,4,3,3,3,3,3,3,4,Dissatisfied
Male,Loyal,22,Business,Business,3329,0.0,0.0,3,3,4,4,3,3,3,3,3,5,4,1,4,3,Dissatisfied
Male,Loyal,45,Business,Business,3340,0.0,0.0,2,2,2,2,2,1,2,4,4,4,4,4,4,1,Satisfied
Male,Loyal,28,Business,Business,3579,27.0,49.0,3,3,3,3,3,3,3,1,4,5,4,3,1,3,Satisfied
Male,Loyal,31,Business,Business,3150,4.0,13.0,3,3,4,3,3,3,3,3,1,4,2,4,3,3,Dissatisfied
Male,Loyal,48,Personal,Eco,2089,0.0,0.0,3,5,3,1,1,3,1,1,3,5,3,5,4,1,Dissatisfied
Female,Loyal,55,Business,Business,2158,0.0,0.0,2,3,3,3,3,4,3,2,2,2,2,1,2,3,Dissatisfied
Female,Loyal,55,Business,Eco,1052,0.0,0.0,5,1,3,1,5,2,2,5,5,5,5,3,5,3,Satisfied
Female,Disloyal,19,Business,Eco,1618,5.0,0.0,3,4,4,3,1,4,1,1,4,2,4,2,4,1,Dissatisfied
Female,Loyal,63,Business,Business,1964,0.0,0.0,3,5,5,5,1,2,3,3,3,3,3,4,3,3,Dissatisfied
Female,Loyal,25,Personal,Eco Plus,1038,0.0,4.0,3,3,3,3,3,4,5,5,5,5,5,4,5,4,Satisfied
Male,Disloyal,29,Business,Business,3062,27.0,1.0,1,1,1,2,3,1,3,3,5,2,3,3,4,3,Dissatisfied
Male,Loyal,70,Personal,Eco,3144,0.0,19.0,4,2,5,4,2,5,2,2,2,1,3,1,3,2,Dissatisfied
Female,Loyal,35,Business,Business,409,0.0,0.0,5,5,5,5,4,4,4,5,5,5,5,4,5,3,Satisfied
Male,Loyal,57,Personal,Eco,2477,0.0,7.0,1,4,1,3,3,1,3,3,5,4,4,4,4,3,Dissatisfied
Male,Loyal,9,Personal,Eco,2231,2.0,0.0,5,2,5,4,1,5,1,1,3,3,4,2,3,1,Satisfied
Female,Loyal,49,Business,Business,3336,0.0,0.0,5,1,5,5,4,4,4,5,5,5,5,3,5,4,Satisfied
Female,Loyal,51,Business,Business,78,0.0,0.0,1,2,2,2,5,3,3,2,2,2,1,1,2,2,Dissatisfied
Male,Loyal,55,Business,Eco Plus,956,18.0,19.0,2,1,1,1,2,2,2,2,4,4,3,2,3,2,Dissatisfied
Male,Loyal,61,Business,Eco,1100,0.0,0.0,5,1,1,1,4,5,4,4,2,2,2,4,2,4,Satisfied
Female,Loyal,43,Personal,Eco,2000,96.0,112.0,4,2,4,3,3,4,3,3,2,4,2,3,2,3,Satisfied
Female,Disloyal,30,Personal,Eco,1663,0.0,0.0,2,4,2,1,5,2,5,5,4,5,4,3,5,5,Dissatisfied
Female,Loyal,41,Personal,Eco,2240,0.0,0.0,5,5,5,5,2,4,5,4,4,4,4,3,4,3,Satisfied
Female,Loyal,42,Business,Business,3077,0.0,4.0,3,3,3,3,5,4,5,4,4,4,4,4,4,3,Satisfied
Male,Loyal,50,Personal,Eco Plus,1929,0.0,0.0,3,4,3,1,1,3,1,1,1,2,4,5,2,1,Dissatisfied
Female,Loyal,43,Business,Eco Plus,968,0.0,0.0,2,3,3,3,4,4,4,2,2,2,2,1,2,2,Dissatisfied
Male,Loyal,37,Business,Business,1525,0.0,0.0,3,4,4,4,5,4,4,3,3,3,3,2,3,2,Dissatisfied
Male,Loyal,45,Business,Eco Plus,1966,0.0,0.0,3,1,1,1,3,3,3,3,1,2,2,4,4,3,Satisfied
Female,Loyal,22,Business,Business,3954,2.0,0.0,2,3,3,3,2,2,2,2,3,3,1,2,2,2,Dissatisfied
Male,Loyal,44,Business,Business,281,0.0,0.0,2,2,2,2,3,4,5,4,4,4,4,3,4,3,Satisfied
Male,Loyal,26,Business,Eco Plus,1714,0.0,0.0,1,2,2,2,1,1,2,1,1,3,3,4,4,1,Dissatisfied
Male,Loyal,28,Personal,Eco,2312,16.0,7.0,2,5,3,3,4,3,4,4,5,4,2,4,1,4,Dissatisfied
Male,Loyal,21,Personal,Eco Plus,2406,12.0,12.0,3,2,3,2,4,3,4,4,1,2,3,3,2,4,Dissatisfied
Male,Loyal,51,Business,Business,2547,8.0,19.0,5,5,5,5,2,5,4,5,5,5,5,3,5,4,Satisfied
Male,Loyal,56,Personal,Eco,2591,10.0,25.0,3,5,3,2,1,3,1,1,2,4,3,4,2,1,Dissatisfied
Female,Disloyal,23,Business,Eco,2936,36.0,26.0,5,5,5,2,1,5,1,1,3,1,4,2,5,1,Satisfied
Female,Loyal,48,Business,Business,1134,0.0,0.0,3,5,5,5,1,2,1,3,3,3,3,4,3,2,Dissatisfied
Male,Loyal,27,Business,Business,2858,0.0,0.0,4,4,4,4,3,3,3,3,3,2,5,5,5,3,Satisfied
Female,Loyal,42,Business,Business,1870,10.0,0.0,4,4,4,4,4,3,3,3,3,3,3,4,3,5,Satisfied
Female,Loyal,32,Business,Business,4332,1.0,1.0,5,5,3,5,3,4,3,3,3,3,4,3,4,3,Satisfied
Male,Loyal,63,Personal,Eco,3252,1.0,3.0,3,4,3,4,2,3,2,2,2,2,3,4,3,2,Dissatisfied
Female,Loyal,55,Business,Business,3015,53.0,45.0,4,4,4,4,5,5,5,5,5,5,5,4,5,3,Satisfied
Female,Disloyal,25,Business,Eco,1853,21.0,9.0,4,4,4,4,3,4,3,3,1,4,3,2,3,3,Dissatisfied
Male,Loyal,48,Business,Business,633,0.0,0.0,1,1,1,1,2,4,4,5,5,5,5,5,5,5,Satisfied
Female,Disloyal,38,Business,Business,1740,4.0,0.0,2,2,2,1,4,2,4,4,5,2,4,4,5,4,Dissatisfied
Female,Loyal,30,Business,Business,1838,0.0,6.0,3,3,3,3,2,2,2,2,5,4,5,5,4,2,Satisfied
Male,Loyal,31,Business,Business,1673,0.0,0.0,2,2,2,2,5,5,5,5,1,3,5,3,5,5,Satisfied
Female,Loyal,32,Business,Business,3728,11.0,2.0,5,5,5,5,5,5,5,5,3,4,4,4,5,5,Satisfied
Male,Loyal,51,Business,Business,1372,0.0,3.0,2,3,5,3,3,3,4,2,2,2,2,4,2,2,Dissatisfied
Male,Loyal,61,Personal,Business,260,4.0,0.0,1,4,1,3,2,4,4,2,2,1,4,1,2,4,Dissatisfied
Male,Loyal,55,Personal,Eco Plus,1871,0.0,0.0,3,5,3,4,2,3,2,2,3,4,4,3,4,2,Dissatisfied
Male,Loyal,33,Personal,Eco,1762,0.0,3.0,3,4,3,5,2,3,2,2,3,5,5,5,4,2,Dissatisfied
Female,Loyal,8,Personal,Eco,2252,25.0,16.0,4,5,4,2,2,4,2,2,4,4,4,3,4,2,Dissatisfied
Female,Loyal,31,Business,Business,2302,0.0,0.0,1,2,2,2,1,1,1,1,2,4,3,2,3,1,Dissatisfied
Female,Loyal,49,Business,Business,659,0.0,0.0,1,1,1,1,3,5,5,5,5,5,5,4,5,4,Satisfied
Female,Disloyal,21,Business,Eco,1782,8.0,17.0,3,2,3,3,5,3,5,5,2,5,4,2,4,5,Dissatisfied
Male,Loyal,14,Business,Business,3622,0.0,0.0,5,5,5,5,5,5,5,5,5,3,4,5,5,5,Satisfied
Male,Loyal,38,Business,Eco Plus,2409,44.0,53.0,5,1,1,1,5,5,5,5,3,4,4,1,2,5,Satisfied
Male,Loyal,40,Business,Business,516,16.0,6.0,5,5,5,5,3,4,4,5,5,5,5,4,5,4,Satisfied
Male,Disloyal,22,Business,Eco,2912,4.0,0.0,3,3,3,4,3,3,3,3,3,3,5,3,4,3,Dissatisfied
Female,Loyal,40,Business,Business,3474,5.0,8.0,1,1,1,1,4,4,5,4,4,4,4,4,4,3,Satisfied
Female,Disloyal,23,Business,Eco,2353,0.0,1.0,3,3,3,3,4,3,4,4,4,2,3,2,2,4,Dissatisfied
Male,Loyal,63,Business,Eco,1358,0.0,0.0,2,5,5,5,2,2,2,2,4,1,2,4,1,2,Satisfied
Female,Loyal,8,Personal,Eco,2463,0.0,0.0,4,4,5,3,4,5,4,4,1,3,4,4,4,4,Dissatisfied
Female,Loyal,41,Business,Business,3937,57.0,57.0,4,4,4,4,2,5,4,3,3,3,3,4,3,5,Satisfied
Male,Loyal,28,Business,Business,3769,0.0,0.0,3,4,4,4,3,3,3,3,3,3,3,1,4,3,Dissatisfied
Female,Loyal,41,Business,Business,1785,0.0,0.0,4,4,4,4,2,5,4,5,5,4,5,5,5,4,Satisfied
Male,Disloyal,62,Business,Eco,1966,0.0,4.0,3,4,3,3,5,3,4,5,4,3,4,2,4,5,Dissatisfied
Male,Loyal,56,Business,Business,1690,0.0,0.0,5,5,5,5,2,5,5,4,4,4,4,5,4,4,Satisfied
Female,Loyal,67,Personal,Eco Plus,95,4.0,0.0,5,5,5,5,4,4,5,4,4,5,5,3,4,5,Satisfied
Male,Loyal,10,Business,Business,2255,0.0,8.0,4,4,1,1,4,4,4,4,1,2,3,2,2,4,Dissatisfied
Female,Disloyal,20,Business,Eco,1850,0.0,0.0,1,3,1,2,4,1,4,4,3,4,1,5,4,4,Dissatisfied
Female,Loyal,35,Business,Business,1710,0.0,0.0,5,5,5,5,4,4,4,4,4,4,4,5,4,5,Satisfied
Female,Loyal,23,Business,Business,4430,76.0,90.0,1,3,3,3,1,1,1,1,2,1,3,4,2,1,Dissatisfied
Female,Loyal,61,Personal,Eco,424,5.0,0.0,4,4,4,4,4,5,5,4,4,4,4,4,4,4,Satisfied
Male,Loyal,61,Business,Business,463,69.0,51.0,4,4,4,4,4,5,4,2,2,2,2,3,2,3,Satisfied
Male,Loyal,30,Business,Business,4247,0.0,0.0,4,4,4,4,2,2,2,2,3,4,5,3,5,2,Satisfied
Female,Loyal,51,Business,Business,2302,34.0,27.0,1,1,1,1,4,2,2,1,1,2,1,3,1,4,Dissatisfied
Female,Loyal,39,Personal,Eco,1773,0.0,0.0,5,3,1,2,3,2,4,2,2,1,2,5,2,5,Satisfied
Male,Loyal,49,Business,Business,712,0.0,0.0,1,3,1,1,5,5,4,5,5,4,5,3,5,4,Satisfied
Female,Loyal,54,Personal,Eco,303,51.0,41.0,4,5,4,2,5,5,4,5,5,4,5,2,5,1,Dissatisfied
Female,Disloyal,29,Business,Eco,2067,2.0,0.0,3,3,3,4,4,3,4,4,4,1,3,3,3,4,Dissatisfied
Female,Loyal,39,Business,Business,2008,0.0,0.0,3,3,3,3,3,5,5,5,5,5,5,4,5,4,Satisfied
Male,Loyal,10,Personal,Eco,1992,0.0,6.0,3,5,3,1,4,3,3,4,1,5,1,2,2,4,Dissatisfied
Male,Loyal,18,Business,Business,1452,22.0,16.0,4,4,5,4,4,4,4,4,5,3,4,5,4,4,Satisfied
Male,Loyal,29,Business,Business,3383,1.0,0.0,3,3,3,3,4,4,4,4,4,5,3,3,5,4,Satisfied
Female,Loyal,60,Business,Eco,946,32.0,105.0,1,1,1,1,3,3,4,1,1,1,1,1,1,2,Dissatisfied
Female,Loyal,51,Business,Business,2028,5.0,0.0,4,4,4,4,3,5,5,4,4,4,4,5,4,5,Satisfied
Female,Disloyal,34,Business,Business,1834,0.0,0.0,2,2,2,2,3,2,1,3,4,2,5,4,5,3,Dissatisfied
Male,Loyal,27,Personal,Eco,2759,0.0,0.0,4,5,4,1,5,4,5,5,1,2,4,2,3,5,Satisfied
Male,Loyal,39,Business,Business,2033,23.0,22.0,1,1,1,1,4,4,4,4,4,4,4,3,4,4,Satisfied
Female,Loyal,40,Business,Eco,1929,0.0,0.0,4,3,3,3,4,3,4,4,1,2,4,1,3,4,Dissatisfied
Female,Loyal,56,Business,Business,625,0.0,0.0,3,3,3,3,2,4,5,5,5,5,5,3,5,4,Satisfied
Female,Loyal,58,Personal,Eco,391,9.0,0.0,5,2,5,3,3,2,3,3,3,5,3,1,3,3,Satisfied
Female,Disloyal,41,Business,Eco,2387,0.0,18.0,1,1,1,4,5,1,5,5,4,4,4,1,4,5,Dissatisfied
Female,Loyal,8,Personal,Eco,2019,0.0,0.0,4,4,4,4,5,5,4,3,3,3,3,4,3,3,Satisfied
Male,Loyal,9,Personal,Eco Plus,2283,0.0,0.0,3,4,3,4,2,3,2,2,2,3,5,4,5,2,Dissatisfied
Female,Loyal,42,Business,Business,818,6.0,0.0,1,1,1,1,2,5,5,4,4,4,4,3,4,4,Satisfied
Male,Loyal,53,Business,Business,1581,8.0,3.0,3,3,3,3,3,5,1,4,4,5,4,3,4,2,Satisfied
Female,Loyal,28,Business,Business,3250,11.0,5.0,4,4,4,4,5,5,5,5,4,3,4,3,4,5,Satisfied
Female,Loyal,19,Personal,Business,3109,0.0,0.0,4,2,4,3,1,4,1,1,2,2,3,3,4,1,Satisfied
Male,Loyal,37,Business,Business,2560,2.0,4.0,1,1,1,1,3,4,4,5,5,5,5,5,5,4,Satisfied
Female,Loyal,50,Personal,Eco,533,0.0,0.0,5,1,1,1,2,3,2,5,5,5,5,1,5,1,Satisfied
Female,Loyal,42,Business,Eco,894,0.0,3.0,3,1,1,1,2,2,1,3,3,3,3,1,3,3,Dissatisfied
Male,Loyal,32,Business,Business,1846,30.0,17.0,2,2,2,2,2,2,2,2,2,4,3,2,3,2,Dissatisfied
Female,Disloyal,25,Business,Eco,1640,0.0,12.0,2,3,1,4,1,1,4,1,1,5,3,1,3,1,Dissatisfied
Male,Loyal,49,Personal,Eco,2877,0.0,0.0,4,4,4,3,3,4,3,3,3,5,3,5,5,3,Dissatisfied
Female,Disloyal,18,Business,Eco,1624,0.0,7.0,1,2,1,3,5,1,3,5,2,2,3,1,3,5,Dissatisfied
Male,Loyal,46,Business,Business,2651,15.0,2.0,5,2,5,5,2,5,2,3,3,3,3,4,3,2,Satisfied
Male,Loyal,51,Business,Business,3322,0.0,0.0,2,2,2,2,5,5,5,5,5,5,5,4,5,5,Satisfied
Male,Loyal,46,Business,Business,467,0.0,0.0,4,4,4,4,2,2,1,4,4,4,4,3,4,5,Satisfied
Male,Loyal,64,Business,Eco Plus,1873,12.0,10.0,1,1,1,1,1,1,1,1,2,5,3,3,3,1,Dissatisfied
Male,Loyal,55,Business,Business,2386,0.0,0.0,2,2,2,2,4,4,4,2,2,2,2,1,2,4,Dissatisfied
Female,Loyal,18,Personal,Eco Plus,1505,0.0,0.0,5,5,5,5,5,5,5,5,2,2,2,2,4,5,Satisfied
Male,Loyal,50,Business,Business,2174,6.0,24.0,3,3,3,3,2,4,5,5,5,5,5,4,5,4,Satisfied
Male,Loyal,21,Business,Business,4363,11.0,19.0,2,2,2,2,5,5,5,5,3,4,4,5,5,5,Satisfied
Male,Loyal,58,Business,Business,1528,0.0,0.0,2,4,4,4,1,2,3,2,2,2,2,2,2,1,Dissatisfied
Male,Loyal,47,Business,Business,1757,31.0,11.0,2,2,2,2,5,1,4,4,4,4,4,2,4,4,Satisfied
